Strings
"The company said it had lost about Rs 12,500 crores in revenue in Q1FY21 and declined to give guidance on order book, EBITDA and revenue citing uncert..."
Dolat Capital is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1200 in its research report dated June...
"
L&T delivers critical nuclear power plant equipment to global customers during lockdown"
"""L&T and ideaForge...have entered (into) an MoU (memorandum of understanding) to offer drones and allied systems for defence use,"" the company said in..."
"
Buy Larsen and Toubro target of Rs 1614: Sharekhan"
"
Larsen & Toubro wins contract worth up to Rs 5,000 crore from Telangana government"
"
L&T Shipbuilding amalgamated with Larsen & Toubro"
"
Buy Larsen and Toubro; target of Rs 1260: HDFC Securities"
"
L&T announces Rs 150cr donation to PM-CARES Fund to fight COVID-19"
"
L&T retains guidance on order inflow, revenues despite challenging environment"
L&T pipped consortiums led by Tata Projects and Afcons Infrastructure to bag the order....
"
L&T says sufficient liquidity at present; no asset affected by COVID-19"
"ICICI Direct recommended hold rating on Larsen and Toubro with a target price of Rs 1045 in its research report dated July 23, 2020...."
"
Larsen & Toubro Limited"
"
L&T Q4 profit falls 6.5% to Rs 3,197 crore, order inflow up 5% at Rs 57,785 crore"
"
Coronavirus lockdown: L&T defers extra pay revision to employees, cites disruption"
"
Larsen & Toubro raises Rs 1,250 crore via NCDs"
"
L&T in talks with SBI, Telangana government to bail out cash-strapped Hyderabad metro rail project"
"The brokerage sees reported profit growth at 373 percent YoY because it assumed electrical and automation unit sale proceeds of Rs 9,400 crore (post t..."
The move is part of L&T's drive for the past few years to monetise its non-core segments and businesses and become a leaner and meaner conglomerat...
"Though the company did not specify the exact amount of the orders, an order under the 'significant' category ranges between Rs 1,000 crore and..."
Anand Rathi is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1311 in its research report dated Octobe...
Prabhudas Lilladher is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1192 in its research report date...
"The Telangana government, however, has its own fiscal challenges due to the loss of tax revenue on account of Covid-19, a high debt burden and the rec..."
"
Buy Larsen and Toubro target of Rs 1250: Sharekhan"
"
L&T bags orders for supply of 90 units of Komatsu Mining Equipment"
"
L&T bags contract to construct country's longest river bridge"
"
Critical road infrastructure building to put India on par with US, UK in 2 years: Nitin Gadkari"
The project aims to improve the quality of treated sewage and save potable drinking water which is presently being used for gardening and irrigating g...
Anand Rathi is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1240 in its research report dated July 2...
"Majority of brokerages are bullish on L&T given its leadership position in the infrastructure segment, strong orderbook and healthy balance sheet..."
"
L&T Construction bags large contract in UAE"
"Apart from a number of strategic tunnels and bridges being built across the length and breadth of the country, 22 green expressways at an estimated co..."
Company has created additional liquidity by borrowing money in advance. Around Rs 4000-5000 crore of borrowings are due for repayment and management h...
"The company did not provide the value of the contracts, but said the orders fall under the ''significant'' category, which ranges betw..."
"
Reduce Larsen and Toubro Infotech; target of Rs 1900: Dolat Capital"
"
Accumulate Larsen and Toubro Infotech; target of Rs 2120: Dolat Capital"
"
L&T Construction bags 'large' contracts for its power transmission, distribution biz"
"Shares of the company closed at Rs 1,302.60 per unit, up 0.53 per cent of the previous close...."
"
Larsen Consolidated December 2019 Net Sales at Rs 36,242.68 crore, up 1.49% Y-o-Y"
"
Buy Larsen and Toubro; target of Rs 1250: Dolat Capital Market"
"
Bullet train: L&T wins Rs 25,000-crore order for Gujarat stretch"
"Dolat Capital recommended Reduce rating on Larsen and Toubro Infotech with a target price of Rs 1900 in its research report dated June 25, 2020...."
"
Larsen & Toubro opens digitally-enabled Corporate Experience Centre 'Planet L&T'"
"The approximately 508 km Mumbai-Ahmedabad High-Speed Rail project will cover Maharashtra, Union Territory of Dadra and Nagar Haveli and Gujarat, with ..."
Dolat Capital is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1200 in its research report dated July...
"The company did not provide the value of the contracts but said the orders fall under the ""significant"" category, which ranges between Rs 1,000 crore ..."
"
Hold Larsen and Toubro; target of Rs 1045: ICICI Direct"
"
Buy Larsen and Toubro Infotech; target of Rs 2421: Prabhudas Lilladher"
In a regulatory filing the company said its construction arm of L&T has secured orders from clients across various Indian states for its varied busine...
"
Larsen & Toubro wins large contracts for its various businesses"
"
Buy Larsen and Toubro; target of Rs 1080: Motilal Oswal"
Brokerages expect double-digit decline in March quarter order inflow due to lockdown....
L&T joins a list of other corporates including Tata Group and Reliance Industries who have come forward to offer their support to fight this unprecede...
"
Larsen & Toubro builds cryostat for $20 billion global fusion project"
"
Buy Larsen and Toubro; target of Rs 1192: Prabhudas Lilladher"
"ICICI Direct recommended hold rating on Larsen and Toubro with a target price of Rs 1045 in its research report dated October 30, 2020...."
"
L&T Q2 preview: Adjusted profit expected to fall 40-50% YoY"
"Acknowledging that the general slowdown in the economy has impacted the construction sector in India, L&T's Whole Time Director and CFO R Shankar ..."
Sharekhan is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1550 in its research report dated December...
The National High Speed Rail Corporation on October 19 announced that L&T was the lowest bidder for the design and construction of civil works for 47 ...
"
L&T construction arm bags 'large' orders from multiple clients in domestic market"
"
Larsen Standalone September 2020 Net Sales at Rs 15,791.68 crore, down 15.79% Y-o-Y"
"Larsen & Toubro-sponsored IndInfravit Trust allocated Rs 1,675 crore on the NSE-EBP for financing its road asset acquisitions from Sadbhav Infrastruct..."
"
L&T bags significant orders worth up to Rs 2,500cr from domestic clients"
YES Securities is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1203 in its research report dated Jun...
"It said robots ''Elle'' and ''Tee'' navigate Planet L&T visitors, symbolising L&T''s thrust on state-of-the-ar..."
"The final assembly or top lid sectors of the cryostat, a key part of the world's largest nuclear fusion reactor being built in France, were dispat..."
"
L&T-run investment trust acquires 8 Sadbhav road projects"
"""In a major international competitive bidding process, the metallurgical and material handling strategic business group of L&T Construction has been a..."
"
Bullet train: L&T coming on board a good sign, says expert"
"
Exclusive | Bullet train project: L&T emerges as lowest bidder for another stretch in Gujarat"
"
Buy Larsen and Toubro; target of Rs 1200: Dolat Capital"
Sharekhan is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1250 in its research report dated August 2...
"
L&T's construction arm wins 'significant' contracts for its various businesses"
HDFC Securities is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1260 in its research report dated Oc...
"The contract was bagged by the company's subsidiary L&T Construction. As per the company, a large contract is worth Rs 2,500-5,000 crore...."
"
Tata Group wins new Parliament building construction contract with lowest bid of Rs 861.90 crore"
"Under the agreement, Sadbhav has received consideration by way of a preferential issue of units of IndInfravit (amounting to 10 percent on post-issue ..."
"
NSE facilitates single-largest debt issuance by InvIT"
"
L&T's construction arm emerges as lowest bidder for NPCIL's Kudankulam 5,6 main plant construction"
"Subrahmanyan says they need at least 100,000 workers to ensure the work goes on full throttle...."
"Prabhudas Lilladher recommended accumulate rating on Larsen and Toubro with a target price of Rs 1284 in its research report dated October 29, 2020...."
"
L&T emerges as lowest bidder to construct India's longest road bridge over a river"
"Work includes construction of reactor building, reactor auxiliary building, turbine building and other associated safety related structures for the tw..."
"
Larsen Standalone June 2020 Net Sales at Rs 8,149.99 crore, down 50.6% Y-o-Y"
"
L&T facing labour squeeze at project sites, banking on Gulf returned workers"
"L&T's bid of Rs 3,166 crore was around Rs 1,000 crore lower than SP Singla Constructions...."
"
L&T to announce Q3 earnings today; here's what to expect"
"
Buy Larsen and Toubro: target of Rs 1550: Sharekhan"
"
Railway receives 120 applications in response to private train RFQ; 14 of 15 companies Indian"
"The company's heavy Engineering arm delivered these equipment to global clients in Abu Dhabi, France and other places, Larsen & Toubro said in a s..."
"
Exclusive | L&T revives plans to sell MF business; ropes in JP Morgan as advisor"
"
L&T bags over Rs 7,000 crore order to construct part of Mumbai-Ahmedabad bullet train project"
Dolat Capital Market is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1250 in its research report dat...
"
L&T, ideaForge sign pact for unmanned systems"
"
Larsen & Toubro Q1FY21 results: Key highlights of the earnings concall"
"On September 16, the Central Public Works Department (CPWD) had opened financial bids for the new Parliament building construction, which is a part of..."
"
SAIL commissions hot strip mill at Rourkela steel plant"
"
Larsen & Toubro inks pact with KBR for refinery, petrochemical projects"
"The company, however, did not disclose the value of the orders received...."
"
COVID-19 fallout: Struggling Hyderabad Metro sends SOS to Telangana government"
"Dolat Capital recommended accumulate rating on Larsen and Toubro Infotech with a target price of Rs 2120 in its research report dated January 15, 2020..."
"
L&T reports decent performance in Q4; should investors buy, sell or hold?"
"""The heavy civil infrastructure business of L&T Construction has secured an order from the Irrigation and Command Area Development Department (I&CAD),..."
HDFC Securities is bullish on Larsen and Toubro Infotech has recommended buy rating on the stock with a target price of Rs 2090 in its research report...
"
Larsen Standalone December 2019 Net Sales at Rs 19,885.26 crore, down 11% Y-o-Y"
"
Buy Larsen and Toubro; target of Rs 1236: HDFC Securities"
"
Hold Larsen and Toubro; target of Rs 1090: ICICI Direct"
Sharekhan is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1614 in its research report dated January ...
Order inflow in Q3 declined 13.9 percent compared to previous quarter and fell 1.5 percent year-on-year....
The company had given a guidance of 10-12 percent growth in order inflow and 12- 15 percent in revenue....
HDFC Securities is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1236 in its research report dated Ju...
"On September 24, the National High Speed Rail Corporation had opened the bids for the nearly Rs 1.08 lakh crore Ahmedabad-Mumbai bullet train project ..."
YES Securities is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1203 in its research report dated Jul...
"
L&T MBDA Missile Systems sets up missile integration facility in Tamil Nadu"
"
Buy Larsen and Toubro; target of Rs 1250 : Sharekhan"
"In all 120 applications have been received for the 12 clusters, from 15 applicant firms,"" the ministry said in a statement...."
Singh sat in the vehicle on which the gun was mounted and was driven around the Hazira complex. The gun weighs 50 tonnes and can fire 47kg bombs at 43...
"
Larsen & Toubro wins 'significant' contracts for various businesses"
Emkay Global Financial is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1103 in its research report d...
"
Buy Larsen and Toubro; target of Rs 1100: Motilal Oswal"
"Though the company did not mention exact value of the contract a 'significant' contract as per its specification ranges between Rs 1,000 to Rs..."
"
Global trade barriers creating opportunities for India: L&T"
"The company, however, did not provide the exact value of the contract, but according to its project classification, ""large"" orders are those valued be..."
"
L&T's construction arm bags 'significant' orders in overseas, domestic market"
"
Larsen Consolidated September 2020 Net Sales at Rs 31,034.74 crore, down 12.15% Y-o-Y"
"
Buy Larsen and Toubro; target of Rs 1250: Sharekhan"
"Internationally, sectors such as power T&D, water, metro rail and hydrocarbons would contribute to growth...."
"
L&T: Balancing growth and capital efficiency"
"
L&T's construction arm wins 'significant' contracts for Buildings & Factories Business"
The meeting of the L&T Board of Directors started at 11:00 am on April 9 and went on for an hour and a half....
"
L&T's construction arm bags 'large' order from Narmada Valley Development Authority"
The company's board of directors had earlier approved the scheme of amalgamation of LTSB with L&T....
"Key things to watch out for would be execution trend and outlook on some big ticket orders, commentary on private capex cycle and status of the coasta..."
HDFC Securities is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1260 in its research report dated Ju...
NULL...
Motilal Oswal is bullish on Larsen and Toubro recommended buy rating on the stock with a target price of Rs 1100 in its research report dated Septembe...
