Strings
Renew Power Services is a wholly-owned subsidiary of Renew Power Pvt Ltd. This is in line with the declared L&T focus of divesting non-core assets and...
"
L&T's construction arm bags 'large' order from Uttar Pradesh State Water & Sanitation Mission"
"The consolidated order book of the L&T group stood at Rs 3,27,354 crore as of March 2021, a robust growth of 8 percent over March 2020...."
"
L&T Construction bags large order for buildings, factories business"
The stake sale was completed following the completion of customary conditions precedent agreed under the Securities Purchase Agreement dated August 11...
"Sharekhan is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1900 in its research report dated July 26,..."
"""The heavy civil infrastructure business of L&T Construction has secured a significant contract from two packages of the Mumbai-Ahmedabad High Speed R..."
"
Budget 2021 | Govt likely to increase allocation for infra projects; L&T, KNR Constructions, Sadbhav Engineering to benefit"
"
Buy Larsen and Toubro; target of Rs 1835: Motilal Oswal"
"
L&T Construction bags contract to build 2 units of Kudankulam Nuclear Power Project"
"
Larsen Consolidated March 2021 Net Sales at Rs 48,087.90 crore, up 8.68% Y-o-Y"
Sharekhan is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1550 in its research report dated January ...
ICICI Direct is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 1640 in its research report dated Janua...
"
Buy Larsen and Toubro; target of Rs 2320: Emkay Global Financial"
"Net Sales are expected to increase by 0.5 percent Y-o-Y (up 26.6 percent Q-o-Q) to Rs. 19,984.8 crore, according to ICICI Direct...."
"
L&T construction arm bags orders in overseas, domestic market"
"
L&T construction arm bags orders worth up to Rs 5,000 crore in Bangladesh"
ICICI Direct is bullish on Larsen & Toubro has recommended buy rating on the stock with a target price of Rs 1870 in its research report dated Jul...
"
Larsen Standalone December 2020 Net Sales at Rs 19,619.81 crore, down 1.34% Y-o-Y"
"The scope of the project includes construction of tunnels, formation, construction shaft, and other ancillary works between Rishikesh and Karanprayag,..."
"
Buy Larsen and Toubro; target of Rs 2175: Motilal Oswal"
Emkay Global Financial is bullish on Larsen and Toubro has recommended buy rating on the stock with a target price of Rs 2320 in its research report d...
"
L&T's construction arm bags 'large' order from CPWD"
"L&T plans to demonstrate its capabilities particularly in the hydrocarbon engineering, water effluent treatment and power transmission and distributio..."
"
Larsen Consolidated June 2021 Net Sales at Rs 29,334.73 crore, up 37.98% Y-o-Y"
